Rk,Player,Nation,Pos,Squad,Comp,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls_90,Ast_90,G+A_90,G-PK_90,G+A-PK_90
1706,Lautaro Martínez,ar ARG,FW,Inter,it Serie A,25,1997,33,31,"2,656",29.5,24,3,27,22,2,3,5,0,0.81,0.10,0.91,0.75,0.85
1707,Lisandro Martínez,ar ARG,DF,Manchester Utd,eng Premier League,25,1998,11,8,646,7.2,0,1,1,0,0,0,3,0,0.00,0.14,0.14,0.00,0.14
1708,Marc Martínez,es ESP,GK,Granada,es La Liga,33,1990,3,3,270,3.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
1709,Lucas Martínez Quarta,ar ARG,DF,Fiorentina,it Serie A,27,1996,29,26,"2,291",25.5,5,1,6,5,0,0,9,0,0.20,0.04,0.24,0.20,0.24
1710,Adam Marušić,me MNE,"DF,MF",Lazio,it Serie A,30,1992,37,37,"3,100",34.4,1,0,1,1,0,0,3,1,0.03,0.00,0.03,0.03,0.03
1711,Marvin,es ESP,"MF,DF",Las Palmas,es La Liga,23,2000,31,17,"1,855",20.6,0,2,2,0,0,0,5,0,0.00,0.10,0.10,0.00,0.10
1712,Omar Mascarell,gq EQG,MF,Mallorca,es La Liga,30,1993,29,18,"1,571",17.5,0,0,0,0,0,0,8,1,0.00,0.00,0.00,0.00,0.00
1713,Adam Masina,ma MAR,MF,Udinese,it Serie A,29,1994,4,1,64,0.7,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00
1714,Adam Masina,ma MAR,DF,Torino,it Serie A,29,1994,16,10,"1,024",11.4,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
1715,Erhan Mašović,rs SRB,"DF,MF",Bochum,de Bundesliga,24,1998,29,24,"2,219",24.7,0,0,0,0,0,0,7,0,0.00,0.00,0.00,0.00,0.00
1716,Player,Nation,Pos,Squad,Comp,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK
1717,Han-Noah Massengo,fr FRA,MF,Burnley,eng Premier League,22,2001,3,0,16,0.2,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
1718,Roberto Massimo,de GER,"FW,MF",Stuttgart,de Bundesliga,22,2000,5,0,84,0.9,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00
1719,Clinton Mata,ao ANG,"DF,MF",Lyon,fr Ligue 1,30,1992,28,25,"2,220",24.7,0,3,3,0,0,0,6,0,0.00,0.12,0.12,0.00,0.12
1720,Jaime Mata,es ESP,"FW,MF",Getafe,es La Liga,34,1988,35,22,"1,787",19.9,5,1,6,5,0,0,10,1,0.25,0.05,0.30,0.25,0.30
1721,Pape Matar Sarr,sn SEN,MF,Tottenham Hotspur,eng Premier League,20,2002,34,27,"2,069",23.0,3,3,6,3,0,0,9,0,0.13,0.13,0.26,0.13,0.26
1722,Eliot Matazo,be BEL,MF,Monaco,fr Ligue 1,21,2002,6,0,102,1.1,0,1,1,0,0,0,2,0,0.00,0.88,0.88,0.00,0.88
1723,Jean-Philippe Mateta,fr FRA,FW,Crystal Palace,eng Premier League,26,1997,35,25,"2,282",25.4,16,5,21,14,2,2,3,0,0.63,0.20,0.83,0.55,0.75
1724,Nemanja Matić,rs SRB,MF,Rennes,fr Ligue 1,34,1988,13,11,"1,027",11.4,0,0,0,0,0,0,7,0,0.00,0.00,0.00,0.00,0.00
1725,Nemanja Matić,rs SRB,MF,Lyon,fr Ligue 1,34,1988,15,15,"1,254",13.9,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00
1726,Joël Matip,cm CMR,DF,Liverpool,eng Premier League,31,1991,10,9,781,8.7,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00
1727,Alex Matos,eng ENG,MF,Chelsea,eng Premier League,18,2004,1,0,1,0.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
1728,Chrislain Matsima,fr FRA,DF,Clermont Foot,fr Ligue 1,21,2002,14,13,"1,180",13.1,1,0,1,1,0,0,2,0,0.08,0.00,0.08,0.08,0.08
1729,Chrislain Matsima,fr FRA,DF,Monaco,fr Ligue 1,21,2002,6,3,298,3.3,0,1,1,0,0,0,2,0,0.00,0.30,0.30,0.00,0.30
1730,Jean Mattéo Bahoya,fr FRA,MF,Eintracht Frankfurt,de Bundesliga,18,2005,8,1,177,2.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
1731,Remi Matthews,eng ENG,GK,Crystal Palace,eng Premier League,29,1994,1,0,4,0.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
1732,Alan Matturro,uy URU,MF,Genoa,it Serie A,18,2004,6,1,106,1.2,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
1733,Azor Matusiwa,nl NED,MF,Reims,fr Ligue 1,25,1998,16,16,"1,385",15.4,1,0,1,1,0,0,3,0,0.06,0.00,0.06,0.06,0.06
1734,Azor Matusiwa,nl NED,MF,Rennes,fr Ligue 1,25,1998,12,9,794,8.8,0,1,1,0,0,0,2,0,0.00,0.11,0.11,0.00,0.11
1735,Neal Maupay,fr FRA,FW,Brentford,eng Premier League,26,1996,29,13,"1,321",14.7,6,3,9,6,0,0,8,0,0.41,0.20,0.61,0.41,0.61
1736,Neal Maupay,fr FRA,FW,Everton,eng Premier League,26,1996,2,1,111,1.2,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
1737,Aïman Maurer,ma MAR,MF,Clermont Foot,fr Ligue 1,18,2004,5,0,56,0.6,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
1738,Konstantinos Mavropanos,gr GRE,DF,West Ham United,eng Premier League,25,1997,19,16,"1,500",16.7,1,0,1,1,0,0,2,0,0.06,0.00,0.06,0.06,0.06
1739,Christian Mawissa,fr FRA,"DF,MF",Toulouse,fr Ligue 1,18,2005,17,12,"1,118",12.4,2,0,2,2,0,0,3,0,0.16,0.00,0.16,0.16,0.16
1740,Philipp Max,de GER,"MF,DF",Eintracht Frankfurt,de Bundesliga,29,1993,23,17,"1,350",15.0,1,2,3,1,0,0,2,0,0.07,0.13,0.20,0.07,0.20
1741,Eric Maxim Choupo-Moting,cm CMR,MF,Bayern Munich,de Bundesliga,34,1989,27,7,717,8.0,2,2,4,2,0,0,1,0,0.25,0.25,0.50,0.25,0.50
1742,Player,Nation,Pos,Squad,Comp,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK
1743,Luís Maximiano,pt POR,GK,Almería,es La Liga,24,1999,33,33,"2,970",33.0,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00
1744,Noam Mayoka-Tika,be BEL,MF,Marseille,fr Ligue 1,19,2003,1,0,1,0.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
1745,Borja Mayoral,es ESP,FW,Getafe,es La Liga,26,1997,27,25,"2,153",23.9,15,1,16,11,4,4,2,0,0.63,0.04,0.67,0.46,0.50
1746,Senny Mayulu,fr FRA,"MF,FW",Paris Saint-Germain,fr Ligue 1,17,2006,8,3,324,3.6,0,1,1,0,0,0,0,0,0.00,0.28,0.28,0.00,0.28
1747,Youssef Maziz,fr FRA,MF,Metz,fr Ligue 1,25,1998,2,2,124,1.4,1,0,1,1,0,0,0,0,0.73,0.00,0.73,0.73,0.73
1748,Noussair Mazraoui,ma MAR,DF,Bayern Munich,de Bundesliga,25,1997,19,15,"1,197",13.3,0,3,3,0,0,0,3,0,0.00,0.23,0.23,0.00,0.23
1749,Luca Mazzitelli,it ITA,MF,Frosinone,it Serie A,27,1995,29,26,"2,210",24.6,5,0,5,5,0,0,6,1,0.20,0.00,0.20,0.20,0.20
1750,Pasquale Mazzocchi,it ITA,"MF,DF",Salernitana,it Serie A,28,1995,18,16,"1,272",14.1,0,1,1,0,0,0,4,0,0.00,0.07,0.07,0.00,0.07
1751,Pasquale Mazzocchi,it ITA,"DF,MF",Napoli,it Serie A,28,1995,10,4,428,4.8,0,1,1,0,0,0,0,1,0.00,0.21,0.21,0.00,0.21
1752,Kevin Mbabu,ch SUI,"DF,MF",Augsburg,de Bundesliga,28,1995,25,22,"2,047",22.7,0,2,2,0,0,0,5,0,0.00,0.09,0.09,0.00,0.09
1753,Noah Mbamba,be BEL,MF,Leverkusen,de Bundesliga,18,2005,3,0,16,0.2,0,1,1,0,0,0,0,0,0.00,5.63,5.63,0.00,5.63
1754,Ethan Mbappé,fr FRA,MF,Paris Saint-Germain,fr Ligue 1,16,2006,3,0,48,0.5,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
1755,Kylian Mbappé,fr FRA,FW,Paris Saint-Germain,fr Ligue 1,24,1998,29,24,"2,158",24.0,27,7,34,21,6,8,4,0,1.13,0.29,1.42,0.88,1.17
1756,Malick Mbaye,sn SEN,MF,Metz,fr Ligue 1,19,2004,5,1,153,1.7,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00
1757,Mamadou Mbaye,sn SEN,DF,Cádiz,es La Liga,25,1998,4,2,288,3.2,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00
1758,Chancel Mbemba,cd COD,DF,Marseille,fr Ligue 1,28,1994,25,25,"2,207",24.5,2,2,4,2,0,0,1,0,0.08,0.08,0.16,0.08,0.16
1759,Nolan Mbemba,cg CGO,MF,Le Havre,fr Ligue 1,28,1995,6,0,22,0.2,1,0,1,1,0,0,0,0,4.09,0.00,4.09,4.09,4.09
1760,Bryan Mbeumo,cm CMR,FW,Brentford,eng Premier League,23,1999,25,22,"1,960",21.8,9,6,15,6,3,3,2,0,0.41,0.28,0.69,0.28,0.55
1761,Hianga'a Mbock,fr FRA,MF,Brest,fr Ligue 1,23,1999,2,0,9,0.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
1762,Christ Mbondi,fr FRA,FW,Reims,fr Ligue 1,18,2004,1,0,2,0.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
1763,Jordi Mboula,es ESP,"MF,FW",Hellas Verona,it Serie A,24,1999,11,5,307,3.4,0,1,1,0,0,0,0,0,0.00,0.29,0.29,0.00,0.29
1764,Nathanael Mbuku,cd COD,MF,Augsburg,de Bundesliga,21,2002,1,0,5,0.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
1765,James Mcatee,eng ENG,"MF,FW",Sheffield United,eng Premier League,20,2002,30,20,"1,822",20.2,3,3,6,2,1,1,2,0,0.15,0.15,0.30,0.10,0.25
1766,James Mcatee,eng ENG,MF,Manchester City,eng Premier League,20,2002,1,0,1,0.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
1767,Oliver McBurnie,sct SCO,FW,Sheffield United,eng Premier League,27,1996,21,15,"1,280",14.2,6,3,9,4,2,2,7,2,0.42,0.21,0.63,0.28,0.49
1768,Player,Nation,Pos,Squad,Comp,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK
1769,James McConnell,eng ENG,MF,Liverpool,eng Premier League,18,2004,3,0,4,0.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
1770,John McGinn,sct SCO,MF,Aston Villa,eng Premier League,28,1994,35,35,"2,999",33.3,6,4,10,6,0,0,9,1,0.18,0.12,0.30,0.18,0.30
1771,Scott McKenna,sct SCO,DF,Nottingham Forest,eng Premier League,26,1996,5,5,416,4.6,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
1772,Weston McKennie,us USA,MF,Juventus,it Serie A,24,1998,34,29,"2,594",28.8,0,7,7,0,0,0,6,0,0.00,0.24,0.24,0.00,0.24
1773,Dwight McNeil,eng ENG,MF,Everton,eng Premier League,23,1999,35,33,"2,892",32.1,3,6,9,3,0,0,2,0,0.09,0.19,0.28,0.09,0.28
1774,Scott McTominay,sct SCO,"MF,FW",Manchester Utd,eng Premier League,26,1996,32,18,"1,901",21.1,7,1,8,7,0,0,2,0,0.33,0.05,0.38,0.33,0.38
1775,Facundo Medina,ar ARG,DF,Lens,fr Ligue 1,24,1999,31,30,"2,714",30.2,1,3,4,1,0,0,11,0,0.03,0.10,0.13,0.03,0.13
1776,Ben Mee,eng ENG,DF,Brentford,eng Premier League,33,1989,16,15,"1,272",14.1,2,0,2,2,0,0,1,1,0.14,0.00,0.14,0.14,0.14
1777,Marvin Mehlem,de GER,MF,Darmstadt 98,de Bundesliga,25,1997,20,19,"1,482",16.5,3,2,5,3,0,0,3,0,0.18,0.12,0.30,0.18,0.30
1778,Bamo Meïté,ci CIV,DF,Marseille,fr Ligue 1,21,2001,16,6,638,7.1,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00
1779,Bamo Meïté,ci CIV,DF,Lorient,fr Ligue 1,21,2001,2,2,146,1.6,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
1780,Hannibal Mejbri,tn TUN,MF,Manchester Utd,eng Premier League,20,2003,5,1,133,1.5,1,0,1,1,0,0,1,0,0.68,0.00,0.68,0.68,0.68
1781,Hannibal Mejbri,tn TUN,MF,Sevilla,es La Liga,20,2003,6,1,104,1.2,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00
1782,Óscar Melendo,es ESP,"MF,FW",Granada,es La Liga,25,1997,26,15,"1,122",12.5,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00
1783,Gonzalo Melero,es ESP,"MF,FW",Almería,es La Liga,29,1994,28,10,"1,103",12.3,1,1,2,1,0,0,3,0,0.08,0.08,0.16,0.08,0.16
1784,Birger Meling,no NOR,DF,Rennes,fr Ligue 1,28,1994,1,0,16,0.2,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
1785,Arthur Melo,br BRA,MF,Fiorentina,it Serie A,26,1996,33,23,"1,986",22.1,2,3,5,1,1,1,2,0,0.09,0.14,0.23,0.05,0.18
1786,Memphis,nl NED,FW,Atlético Madrid,es La Liga,29,1994,23,9,893,9.9,5,1,6,5,0,0,2,0,0.50,0.10,0.60,0.50,0.60
1787,Houboulang Mendes,gw GNB,DF,Almería,es La Liga,25,1998,7,4,396,4.4,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
1788,Nuno Mendes,pt POR,DF,Paris Saint-Germain,fr Ligue 1,21,2002,6,2,267,3.0,1,1,2,1,0,0,3,0,0.34,0.34,0.67,0.34,0.67
1789,Tomás Mendes,es ESP,MF,Alavés,es La Liga,18,2004,1,0,6,0.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
1790,Brais Méndez,es ESP,"MF,FW",Real Sociedad,es La Liga,26,1997,32,27,"2,413",26.8,5,6,11,5,0,0,7,0,0.19,0.22,0.41,0.19,0.41
1791,Bruno Méndez,uy URU,DF,Granada,es La Liga,23,1999,17,15,"1,333",14.8,2,0,2,2,0,0,4,0,0.14,0.00,0.14,0.14,0.14
1792,Diego Méndez,es ESP,MF,Rayo Vallecano,es La Liga,19,2003,1,0,5,0.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
1793,Leonardo Mendicino,it ITA,MF,Atalanta,it Serie A,17,2006,1,0,1,0.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
1794,Player,Nation,Pos,Squad,Comp,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK
1795,Antoine Mendy,sn SEN,DF,Nice,fr Ligue 1,19,2004,10,4,418,4.6,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
1796,Benjamin Mendy,fr FRA,"MF,DF",Lorient,fr Ligue 1,29,1994,15,7,711,7.9,2,1,3,2,0,0,3,0,0.25,0.13,0.38,0.25,0.38
1797,Ferland Mendy,fr FRA,DF,Real Madrid,es La Liga,28,1995,23,21,"1,720",19.1,0,0,0,0,0,0,5,0,0.00,0.00,0.00,0.00,0.00
1798,Formose Mendy,sn SEN,DF,Lorient,fr Ligue 1,22,2001,18,13,"1,256",14.0,0,0,0,0,0,0,6,0,0.00,0.00,0.00,0.00,0.00
1799,Nampalys Mendy,sn SEN,MF,Lens,fr Ligue 1,31,1992,16,13,"1,052",11.7,0,1,1,0,0,0,2,0,0.00,0.09,0.09,0.00,0.09
1800,Teden Mengi,eng ENG,DF,Luton Town,eng Premier League,21,2002,30,28,"2,469",27.4,1,0,1,1,0,0,3,0,0.04,0.00,0.04,0.04,0.04
1801,Chris Mepham,wls WAL,DF,Bournemouth,eng Premier League,25,1997,10,6,617,6.9,0,1,1,0,0,0,2,0,0.00,0.15,0.15,0.00,0.15
1802,Jorge Meré,es ESP,DF,Cádiz,es La Liga,26,1997,10,8,673,7.5,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
1803,Alex Meret,it ITA,GK,Napoli,it Serie A,26,1997,31,31,"2,773",30.8,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
1804,Mikel Merino,es ESP,MF,Real Sociedad,es La Liga,27,1996,32,27,"2,482",27.6,5,3,8,5,0,0,10,0,0.18,0.11,0.29,0.18,0.29
1805,Quentin Merlin,fr FRA,"DF,MF",Marseille,fr Ligue 1,21,2002,10,8,703,7.8,0,1,1,0,0,0,1,0,0.00,0.13,0.13,0.00,0.13
1806,Quentin Merlin,fr FRA,"MF,DF",Nantes,fr Ligue 1,21,2002,16,15,"1,283",14.3,0,1,1,0,0,0,0,0,0.00,0.07,0.07,0.00,0.07
1807,Junior Messias,br BRA,"MF,FW",Genoa,it Serie A,32,1991,18,13,"1,053",11.7,1,0,1,1,0,0,0,0,0.09,0.00,0.09,0.09,0.09
1808,Thomas Meunier,be BEL,DF,Dortmund,de Bundesliga,31,1991,8,7,586,6.5,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
1809,Bastien Meupiyou,fr FRA,DF,Nantes,fr Ligue 1,17,2006,1,1,8,0.1,0,0,0,0,0,0,0,1,0.00,0.00,0.00,0.00,0.00
1810,Alexander Meyer,de GER,GK,Dortmund,de Bundesliga,32,1991,8,7,695,7.7,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
1811,Omenuke Mfulu,cd COD,MF,Las Palmas,es La Liga,29,1994,5,1,82,0.9,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00
1812,Lucas Michal,fr FRA,FW,Monaco,fr Ligue 1,18,2005,1,0,7,0.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
1813,Sven Michel,de GER,"FW,MF",Augsburg,de Bundesliga,33,1990,22,5,583,6.5,2,1,3,1,1,2,2,0,0.31,0.15,0.46,0.15,0.31
1814,Miguel,es ESP,FW,Alavés,es La Liga,23,1999,3,1,65,0.7,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
1815,Georges Mikautadze,ge GEO,FW,Metz,fr Ligue 1,22,2000,20,20,"1,747",19.4,13,4,17,10,3,3,0,1,0.67,0.21,0.88,0.52,0.72
1816,Nikola Milenković,rs SRB,DF,Fiorentina,it Serie A,25,1997,34,27,"2,510",27.9,0,0,0,0,0,0,4,0,0.00,0.00,0.00,0.00,0.00
1817,Lewis Miley,eng ENG,MF,Newcastle United,eng Premier League,17,2006,17,14,"1,202",13.4,1,3,4,1,0,0,1,0,0.07,0.22,0.30,0.07,0.30
1818,Arkadiusz Milik,pl POL,FW,Juventus,it Serie A,29,1994,32,7,919,10.2,4,1,5,4,0,0,2,1,0.39,0.10,0.49,0.39,0.49
1819,Vanja Milinković-Savić,rs SRB,GK,Torino,it Serie A,26,1997,36,36,"3,240",36.0,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00
1820,Player,Nation,Pos,Squad,Comp,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK
1821,Éder Militão,br BRA,DF,Real Madrid,es La Liga,25,1998,10,6,496,5.5,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
1822,Luis Milla,es ESP,MF,Getafe,es La Liga,28,1994,27,25,"2,115",23.5,0,1,1,0,0,0,6,0,0.00,0.04,0.04,0.00,0.04
1823,Enzo Millot,fr FRA,MF,Stuttgart,de Bundesliga,21,2002,31,27,"2,241",24.9,5,4,9,4,1,1,5,0,0.20,0.16,0.36,0.16,0.32
1824,James Milner,eng ENG,"DF,MF",Brighton,eng Premier League,37,1986,15,11,773,8.6,0,2,2,0,0,0,3,0,0.00,0.23,0.23,0.00,0.23
1825,Jovan Milošević,rs SRB,FW,Stuttgart,de Bundesliga,18,2005,5,0,28,0.3,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
1826,Marko Milovanović,rs SRB,FW,Almería,es La Liga,19,2003,11,2,308,3.4,1,0,1,1,0,0,0,0,0.29,0.00,0.29,0.29,0.29
1827,Kim Min-jae,kr KOR,DF,Bayern Munich,de Bundesliga,26,1996,25,22,"1,970",21.9,1,1,2,1,0,0,3,0,0.05,0.05,0.09,0.05,0.09
1828,Yerry Mina,co COL,DF,Fiorentina,it Serie A,28,1994,4,0,44,0.5,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00
1829,Yerry Mina,co COL,DF,Cagliari,it Serie A,28,1994,14,14,"1,215",13.5,2,0,2,1,1,1,4,0,0.15,0.00,0.15,0.07,0.07
1830,Takumi Minamino,jp JPN,MF,Monaco,fr Ligue 1,28,1995,30,25,"2,117",23.5,9,6,15,9,0,0,4,0,0.38,0.26,0.64,0.38,0.64
1831,Lucas Mincarelli,fr FRA,"DF,MF",Montpellier,fr Ligue 1,19,2004,13,12,978,10.9,1,1,2,1,0,0,1,1,0.09,0.09,0.18,0.09,0.18
1832,Tyrone Mings,eng ENG,DF,Aston Villa,eng Premier League,30,1993,1,1,30,0.3,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
1833,Óscar Mingueza,es ESP,"DF,MF",Celta Vigo,es La Liga,24,1999,38,33,"2,998",33.3,2,2,4,2,0,0,4,0,0.06,0.06,0.12,0.06,0.12
1834,Ignasi Miquel,es ESP,DF,Granada,es La Liga,30,1992,34,33,"2,992",33.2,1,1,2,1,0,0,5,0,0.03,0.03,0.06,0.03,0.06
1835,Rafa Mir,es ESP,FW,Sevilla,es La Liga,26,1997,15,3,391,4.3,2,0,2,2,0,0,1,0,0.46,0.00,0.46,0.46,0.46
1836,Ignacio Miramon,ar ARG,MF,Lille,fr Ligue 1,20,2003,2,1,39,0.4,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
1837,Aleksei Miranchuk,ru RUS,"MF,FW",Atalanta,it Serie A,27,1995,27,12,"1,176",13.1,3,5,8,3,0,0,1,0,0.23,0.38,0.61,0.23,0.61
1838,Juan Miranda,es ESP,DF,Real Betis,es La Liga,23,2000,25,21,"1,858",20.6,1,1,2,1,0,0,8,0,0.05,0.05,0.10,0.05,0.10
1839,Kevin Miranda,it ITA,DF,Sassuolo,it Serie A,20,2003,1,0,14,0.2,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
1840,Antonio Mirante,it ITA,GK,Milan,it Serie A,40,1983,2,2,177,2.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
1841,Fabio Miretti,it ITA,MF,Juventus,it Serie A,19,2003,25,16,"1,103",12.3,1,1,2,1,0,0,3,0,0.08,0.08,0.16,0.08,0.16
1842,Filippo Missori,it ITA,MF,Sassuolo,it Serie A,19,2004,8,2,266,3.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
1843,Tyrick Mitchell,eng ENG,"DF,MF",Crystal Palace,eng Premier League,23,1999,37,37,"3,204",35.6,2,3,5,2,0,0,6,0,0.06,0.08,0.14,0.06,0.14
1844,Kaoru Mitoma,jp JPN,"MF,FW",Brighton,eng Premier League,26,1997,19,15,"1,486",16.5,3,4,7,3,0,0,4,0,0.18,0.24,0.42,0.18,0.42
1845,Aleksandar Mitrović,rs SRB,FW,Fulham,eng Premier League,28,1994,1,0,33,0.4,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
1846,Player,Nation,Pos,Squad,Comp,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK
1847,Stefan Mitrović,rs SRB,MF,Hellas Verona,it Serie A,20,2002,10,4,391,4.3,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
1848,Stefan Mitrović,rs SRB,DF,Getafe,es La Liga,33,1990,11,9,699,7.8,1,0,1,1,0,0,3,0,0.13,0.00,0.13,0.13,0.13
1849,Maximilian Mittelstädt,de GER,"DF,MF",Stuttgart,de Bundesliga,26,1997,31,23,"2,103",23.4,2,4,6,2,0,0,5,0,0.09,0.17,0.26,0.09,0.26
1850,Henrikh Mkhitaryan,am ARM,MF,Inter,it Serie A,34,1989,36,35,"2,785",30.9,2,8,10,2,0,0,4,0,0.06,0.26,0.32,0.06,0.32
1851,Marko Mladenović,rs SRB,MF,Eintracht Frankfurt,de Bundesliga,18,2005,1,0,6,0.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
1852,Jakub Moder,pl POL,"MF,DF",Brighton,eng Premier League,24,1999,17,6,618,6.9,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00
1853,Luka Modrić,hr CRO,MF,Real Madrid,es La Liga,37,1985,32,18,"1,688",18.8,2,6,8,2,0,0,2,0,0.11,0.32,0.43,0.11,0.43
1854,Max Moerstedt,de GER,FW,Hoffenheim,de Bundesliga,17,2006,1,0,12,0.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
1855,Terem Moffi,ng NGA,FW,Nice,fr Ligue 1,24,1999,30,23,"1,949",21.7,11,2,13,8,3,3,4,0,0.51,0.09,0.60,0.37,0.46
1856,Mostafa Mohamed,eg EGY,FW,Nantes,fr Ligue 1,25,1997,29,24,"2,002",22.2,8,2,10,5,3,3,3,1,0.36,0.09,0.45,0.22,0.31
1857,Johan Mojica,co COL,"DF,MF",Osasuna,es La Liga,30,1992,30,22,"2,041",22.7,0,3,3,0,0,0,1,0,0.00,0.13,0.13,0.00,0.13
1858,Alberto Moleiro,es ESP,"MF,FW",Las Palmas,es La Liga,19,2003,28,21,"1,803",20.0,3,3,6,3,0,0,1,0,0.15,0.15,0.30,0.15,0.30
1859,Nahuel Molina,ar ARG,"MF,DF",Atlético Madrid,es La Liga,25,1998,30,19,"1,852",20.6,2,3,5,2,0,0,4,1,0.10,0.15,0.24,0.10,0.24
1860,Florent Mollet,fr FRA,"MF,FW",Nantes,fr Ligue 1,31,1991,29,24,"2,083",23.1,4,4,8,4,0,0,4,0,0.17,0.17,0.35,0.17,0.35
1861,Jon Moncayola,es ESP,MF,Osasuna,es La Liga,25,1998,33,21,"1,800",20.0,1,3,4,1,0,0,2,1,0.05,0.15,0.20,0.05,0.20
1862,Enzo Mongo,fr FRA,DF,Nantes,fr Ligue 1,18,2005,1,0,10,0.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
